dry_run_request_id,stage_name,stage_order,template_id,schema_version,evidence_state_id,packet_id,condition_name,input_reference,dependency_reference,target_label_reference_excluded,prompt_template_only,raw_prompt_instance_written,raw_response_written,api_call_executed,model_call_executed
P05_CFPB_ES_030_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_030_04_noisy_conflicting,P05_CFPB_PKT_013800,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_030_04_noisy_conflicting_D|P05_CFPB_ES_030_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_031_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_01_clean,P05_CFPB_PKT_018093,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_031_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_01_clean,P05_CFPB_PKT_018093,clean,sanitized_decision_output_reference,P05_CFPB_ES_031_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_031_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_01_clean,P05_CFPB_PKT_018093,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_031_01_clean_D|P05_CFPB_ES_031_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_031_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_02_compressed,P05_CFPB_PKT_018093,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_031_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_02_compressed,P05_CFPB_PKT_018093,compressed,sanitized_decision_output_reference,P05_CFPB_ES_031_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_031_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_02_compressed,P05_CFPB_PKT_018093,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_031_02_compressed_D|P05_CFPB_ES_031_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_031_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_03_partial_dropout,P05_CFPB_PKT_018093,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_031_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_03_partial_dropout,P05_CFPB_PKT_018093,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_031_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_031_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_03_partial_dropout,P05_CFPB_PKT_018093,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_031_03_partial_dropout_D|P05_CFPB_ES_031_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_031_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_04_noisy_conflicting,P05_CFPB_PKT_018093,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_031_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_04_noisy_conflicting,P05_CFPB_PKT_018093,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_031_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_031_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_031_04_noisy_conflicting,P05_CFPB_PKT_018093,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_031_04_noisy_conflicting_D|P05_CFPB_ES_031_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_032_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_01_clean,P05_CFPB_PKT_013912,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_032_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_01_clean,P05_CFPB_PKT_013912,clean,sanitized_decision_output_reference,P05_CFPB_ES_032_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_032_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_01_clean,P05_CFPB_PKT_013912,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_032_01_clean_D|P05_CFPB_ES_032_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_032_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_02_compressed,P05_CFPB_PKT_013912,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_032_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_02_compressed,P05_CFPB_PKT_013912,compressed,sanitized_decision_output_reference,P05_CFPB_ES_032_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_032_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_02_compressed,P05_CFPB_PKT_013912,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_032_02_compressed_D|P05_CFPB_ES_032_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_032_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_03_partial_dropout,P05_CFPB_PKT_013912,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_032_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_03_partial_dropout,P05_CFPB_PKT_013912,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_032_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_032_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_03_partial_dropout,P05_CFPB_PKT_013912,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_032_03_partial_dropout_D|P05_CFPB_ES_032_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_032_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_04_noisy_conflicting,P05_CFPB_PKT_013912,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_032_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_04_noisy_conflicting,P05_CFPB_PKT_013912,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_032_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_032_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_032_04_noisy_conflicting,P05_CFPB_PKT_013912,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_032_04_noisy_conflicting_D|P05_CFPB_ES_032_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_033_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_01_clean,P05_CFPB_PKT_019824,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_033_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_01_clean,P05_CFPB_PKT_019824,clean,sanitized_decision_output_reference,P05_CFPB_ES_033_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_033_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_01_clean,P05_CFPB_PKT_019824,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_033_01_clean_D|P05_CFPB_ES_033_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_033_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_02_compressed,P05_CFPB_PKT_019824,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_033_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_02_compressed,P05_CFPB_PKT_019824,compressed,sanitized_decision_output_reference,P05_CFPB_ES_033_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_033_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_02_compressed,P05_CFPB_PKT_019824,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_033_02_compressed_D|P05_CFPB_ES_033_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_033_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_03_partial_dropout,P05_CFPB_PKT_019824,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_033_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_03_partial_dropout,P05_CFPB_PKT_019824,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_033_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_033_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_03_partial_dropout,P05_CFPB_PKT_019824,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_033_03_partial_dropout_D|P05_CFPB_ES_033_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_033_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_04_noisy_conflicting,P05_CFPB_PKT_019824,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_033_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_04_noisy_conflicting,P05_CFPB_PKT_019824,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_033_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_033_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_033_04_noisy_conflicting,P05_CFPB_PKT_019824,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_033_04_noisy_conflicting_D|P05_CFPB_ES_033_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_034_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_01_clean,P05_CFPB_PKT_014012,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_034_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_01_clean,P05_CFPB_PKT_014012,clean,sanitized_decision_output_reference,P05_CFPB_ES_034_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_034_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_01_clean,P05_CFPB_PKT_014012,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_034_01_clean_D|P05_CFPB_ES_034_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_034_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_02_compressed,P05_CFPB_PKT_014012,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_034_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_02_compressed,P05_CFPB_PKT_014012,compressed,sanitized_decision_output_reference,P05_CFPB_ES_034_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_034_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_02_compressed,P05_CFPB_PKT_014012,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_034_02_compressed_D|P05_CFPB_ES_034_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_034_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_03_partial_dropout,P05_CFPB_PKT_014012,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_034_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_03_partial_dropout,P05_CFPB_PKT_014012,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_034_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_034_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_03_partial_dropout,P05_CFPB_PKT_014012,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_034_03_partial_dropout_D|P05_CFPB_ES_034_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_034_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_04_noisy_conflicting,P05_CFPB_PKT_014012,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_034_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_04_noisy_conflicting,P05_CFPB_PKT_014012,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_034_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_034_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_034_04_noisy_conflicting,P05_CFPB_PKT_014012,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_034_04_noisy_conflicting_D|P05_CFPB_ES_034_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_035_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_01_clean,P05_CFPB_PKT_021433,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_035_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_01_clean,P05_CFPB_PKT_021433,clean,sanitized_decision_output_reference,P05_CFPB_ES_035_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_035_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_01_clean,P05_CFPB_PKT_021433,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_035_01_clean_D|P05_CFPB_ES_035_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_035_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_02_compressed,P05_CFPB_PKT_021433,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_035_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_02_compressed,P05_CFPB_PKT_021433,compressed,sanitized_decision_output_reference,P05_CFPB_ES_035_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_035_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_02_compressed,P05_CFPB_PKT_021433,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_035_02_compressed_D|P05_CFPB_ES_035_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_035_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_03_partial_dropout,P05_CFPB_PKT_021433,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_035_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_03_partial_dropout,P05_CFPB_PKT_021433,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_035_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_035_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_03_partial_dropout,P05_CFPB_PKT_021433,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_035_03_partial_dropout_D|P05_CFPB_ES_035_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_035_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_04_noisy_conflicting,P05_CFPB_PKT_021433,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_035_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_04_noisy_conflicting,P05_CFPB_PKT_021433,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_035_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_035_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_035_04_noisy_conflicting,P05_CFPB_PKT_021433,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_035_04_noisy_conflicting_D|P05_CFPB_ES_035_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_036_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_01_clean,P05_CFPB_PKT_015177,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_036_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_01_clean,P05_CFPB_PKT_015177,clean,sanitized_decision_output_reference,P05_CFPB_ES_036_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_036_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_01_clean,P05_CFPB_PKT_015177,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_036_01_clean_D|P05_CFPB_ES_036_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_036_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_02_compressed,P05_CFPB_PKT_015177,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_036_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_02_compressed,P05_CFPB_PKT_015177,compressed,sanitized_decision_output_reference,P05_CFPB_ES_036_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_036_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_02_compressed,P05_CFPB_PKT_015177,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_036_02_compressed_D|P05_CFPB_ES_036_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_036_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_03_partial_dropout,P05_CFPB_PKT_015177,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_036_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_03_partial_dropout,P05_CFPB_PKT_015177,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_036_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_036_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_03_partial_dropout,P05_CFPB_PKT_015177,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_036_03_partial_dropout_D|P05_CFPB_ES_036_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_036_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_04_noisy_conflicting,P05_CFPB_PKT_015177,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_036_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_04_noisy_conflicting,P05_CFPB_PKT_015177,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_036_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_036_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_036_04_noisy_conflicting,P05_CFPB_PKT_015177,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_036_04_noisy_conflicting_D|P05_CFPB_ES_036_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_037_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_01_clean,P05_CFPB_PKT_021535,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_037_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_01_clean,P05_CFPB_PKT_021535,clean,sanitized_decision_output_reference,P05_CFPB_ES_037_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_037_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_01_clean,P05_CFPB_PKT_021535,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_037_01_clean_D|P05_CFPB_ES_037_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_037_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_02_compressed,P05_CFPB_PKT_021535,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_037_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_02_compressed,P05_CFPB_PKT_021535,compressed,sanitized_decision_output_reference,P05_CFPB_ES_037_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_037_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_02_compressed,P05_CFPB_PKT_021535,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_037_02_compressed_D|P05_CFPB_ES_037_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_037_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_03_partial_dropout,P05_CFPB_PKT_021535,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_037_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_03_partial_dropout,P05_CFPB_PKT_021535,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_037_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_037_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_03_partial_dropout,P05_CFPB_PKT_021535,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_037_03_partial_dropout_D|P05_CFPB_ES_037_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_037_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_04_noisy_conflicting,P05_CFPB_PKT_021535,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_037_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_04_noisy_conflicting,P05_CFPB_PKT_021535,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_037_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_037_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_037_04_noisy_conflicting,P05_CFPB_PKT_021535,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_037_04_noisy_conflicting_D|P05_CFPB_ES_037_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_038_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_038_01_clean,P05_CFPB_PKT_016329,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_038_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_038_01_clean,P05_CFPB_PKT_016329,clean,sanitized_decision_output_reference,P05_CFPB_ES_038_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_038_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_038_01_clean,P05_CFPB_PKT_016329,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_038_01_clean_D|P05_CFPB_ES_038_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_038_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_038_02_compressed,P05_CFPB_PKT_016329,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_038_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_038_02_compressed,P05_CFPB_PKT_016329,compressed,sanitized_decision_output_reference,P05_CFPB_ES_038_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_038_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_038_02_compressed,P05_CFPB_PKT_016329,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_038_02_compressed_D|P05_CFPB_ES_038_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_038_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_038_03_partial_dropout,P05_CFPB_PKT_016329,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_038_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_038_03_partial_dropout,P05_CFPB_PKT_016329,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_038_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_038_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_038_03_partial_dropout,P05_CFPB_PKT_016329,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_038_03_partial_dropout_D|P05_CFPB_ES_038_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_038_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_038_04_noisy_conflicting,P05_CFPB_PKT_016329,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
